propnum,day,oil,gas,water
f899139df5e1059396431415e770c6dd,2019-09-04,0,3473.614868524443,0
f899139df5e1059396431415e770c6dd,2019-09-05,0,3473.6148272407704,0
f899139df5e1059396431415e770c6dd,2019-09-06,0,3473.614782161458,0
f899139df5e1059396431415e770c6dd,2019-09-07,0,3473.614733054394,0
f899139df5e1059396431415e770c6dd,2019-09-08,0,3473.614679680027,0
f899139df5e1059396431415e770c6dd,2019-09-09,0,3473.614621791342,0
f899139df5e1059396431415e770c6dd,2019-09-10,0,3473.6145591338172,0
f899139df5e1059396431415e770c6dd,2019-09-11,0,3473.614491445402,0
f899139df5e1059396431415e770c6dd,2019-09-12,0,3473.6144184564805,0
f899139df5e1059396431415e770c6dd,2019-09-13,0,3473.614339889841,0
f899139df5e1059396431415e770c6dd,2019-09-14,0,3473.6142554606513,0
f899139df5e1059396431415e770c6dd,2019-09-15,0,3473.6141648764205,0
f899139df5e1059396431415e770c6dd,2019-09-16,0,3473.6140678369793,0
f899139df5e1059396431415e770c6dd,2019-09-17,0,3473.613964034447,0
f899139df5e1059396431415e770c6dd,2019-09-18,0,3473.613853153204,0
f899139df5e1059396431415e770c6dd,2019-09-19,0,3473.6137348698667,0
f899139df5e1059396431415e770c6dd,2019-09-20,0,3473.6136088532576,0
f899139df5e1059396431415e770c6dd,2019-09-21,0,3473.613474764384,0
f899139df5e1059396431415e770c6dd,2019-09-22,0,3473.6133322564056,0
f899139df5e1059396431415e770c6dd,2019-09-23,0,3473.613180974615,0
f899139df5e1059396431415e770c6dd,2019-09-24,0,3473.613020556409,0
f899139df5e1059396431415e770c6dd,2019-09-25,0,3473.6128506312666,0
f899139df5e1059396431415e770c6dd,2019-09-26,0,3473.612670820722,0
f899139df5e1059396431415e770c6dd,2019-09-27,0,3473.6124807383426,0
f899139df5e1059396431415e770c6dd,2019-09-28,0,3473.6122799897053,0
f899139df5e1059396431415e770c6dd,2019-09-29,0,3473.6120681723723,0
f899139df5e1059396431415e770c6dd,2019-09-30,0,3473.6118448758716,0
f899139df5e1059396431415e770c6dd,2019-10-01,0,3473.611609681668,0
f899139df5e1059396431415e770c6dd,2019-10-02,0,3473.611362163148,0
f899139df5e1059396431415e770c6dd,2019-10-03,0,3473.611101885593,0
f899139df5e1059396431415e770c6dd,2019-10-04,0,3473.61082840616,0
f899139df5e1059396431415e770c6dd,2019-10-05,0,3473.61054127386,0
f899139df5e1059396431415e770c6dd,2019-10-06,0,3473.610240029536,0
f899139df5e1059396431415e770c6dd,2019-10-07,0,3473.609924205843,0
f899139df5e1059396431415e770c6dd,2019-10-08,0,3473.6095933272286,0
f899139df5e1059396431415e770c6dd,2019-10-09,0,3473.6092469099094,0
f899139df5e1059396431415e770c6dd,2019-10-10,0,3473.6088844618544,0
f899139df5e1059396431415e770c6dd,2019-10-11,0,3473.6085054827645,0
f899139df5e1059396431415e770c6dd,2019-10-12,0,3473.6081094640513,0
f899139df5e1059396431415e770c6dd,2019-10-13,0,3473.60769588882,0
f899139df5e1059396431415e770c6dd,2019-10-14,0,3473.6072642318477,0
f899139df5e1059396431415e770c6dd,2019-10-15,0,3473.6068139595686,0
f899139df5e1059396431415e770c6dd,2019-10-16,0,3473.606344530051,0
f899139df5e1059396431415e770c6dd,2019-10-17,0,3473.605855392982,0
f899139df5e1059396431415e770c6dd,2019-10-18,0,3473.6053459896466,0
f899139df5e1059396431415e770c6dd,2019-10-19,0,3473.6048157529126,0
f899139df5e1059396431415e770c6dd,2019-10-20,0,3473.604264107211,0
f899139df5e1059396431415e770c6dd,2019-10-21,0,3473.603690468519,0
f899139df5e1059396431415e770c6dd,2019-10-22,0,3473.603094244341,0
f899139df5e1059396431415e770c6dd,2019-10-23,0,3473.6024748336954,0
f899139df5e1059396431415e770c6dd,2019-10-24,0,3473.6018316270915,0
f899139df5e1059396431415e770c6dd,2019-10-25,0,3473.601164006518,0
f899139df5e1059396431415e770c6dd,2019-10-26,0,3473.600471345424,0
f899139df5e1059396431415e770c6dd,2019-10-27,0,3473.599753008702,0
f899139df5e1059396431415e770c6dd,2019-10-28,0,3473.5990083526717,0
f899139df5e1059396431415e770c6dd,2019-10-29,0,3473.5982367250663,0
f899139df5e1059396431415e770c6dd,2019-10-30,0,3473.5974374650104,0
f899139df5e1059396431415e770c6dd,2019-10-31,0,3473.5966099030124,0
f899139df5e1059396431415e770c6dd,2019-11-01,0,3473.5957533609408,0
f899139df5e1059396431415e770c6dd,2019-11-02,0,3473.5948671520155,0
f899139df5e1059396431415e770c6dd,2019-11-03,0,3473.593950580784,0
f899139df5e1059396431415e770c6dd,2019-11-04,0,3473.593002943117,0
f899139df5e1059396431415e770c6dd,2019-11-05,0,3473.5920235261815,0
f899139df5e1059396431415e770c6dd,2019-11-06,0,3473.591011608435,0
f899139df5e1059396431415e770c6dd,2019-11-07,0,3473.589966459607,0
f899139df5e1059396431415e770c6dd,2019-11-08,0,3473.5888873406816,0
f899139df5e1059396431415e770c6dd,2019-11-09,0,3473.5877735038885,0
f899139df5e1059396431415e770c6dd,2019-11-10,0,3473.5866241926838,0
f899139df5e1059396431415e770c6dd,2019-11-11,0,3473.5854386417377,0
f899139df5e1059396431415e770c6dd,2019-11-12,0,3473.5842160769203,0
f899139df5e1059396431415e770c6dd,2019-11-13,0,3473.5829557152865,0
f899139df5e1059396431415e770c6dd,2019-11-14,0,3473.5816567650627,0
f899139df5e1059396431415e770c6dd,2019-11-15,0,3473.5803184256324,0
f899139df5e1059396431415e770c6dd,2019-11-16,0,3473.5789398875236,0
f899139df5e1059396431415e770c6dd,2019-11-17,0,3473.577520332393,0
f899139df5e1059396431415e770c6dd,2019-11-18,0,3473.576058933015,0
f899139df5e1059396431415e770c6dd,2019-11-19,0,3473.574554853266,0
f899139df5e1059396431415e770c6dd,2019-11-20,0,3473.5730072481133,0
f899139df5e1059396431415e770c6dd,2019-11-21,0,3473.5714152635996,0
f899139df5e1059396431415e770c6dd,2019-11-22,0,3473.5697780368314,0
f899139df5e1059396431415e770c6dd,2019-11-23,0,3473.5680946959646,0
f899139df5e1059396431415e770c6dd,2019-11-24,0,3473.5663643601943,0
f899139df5e1059396431415e770c6dd,2019-11-25,0,3473.5645861397397,0
f899139df5e1059396431415e770c6dd,2019-11-26,0,3473.5627591358316,0
f899139df5e1059396431415e770c6dd,2019-11-27,0,3473.5608824406995,0
f899139df5e1059396431415e770c6dd,2019-11-28,0,3473.558955137563,0
f899139df5e1059396431415e770c6dd,2019-11-29,0,3473.556976300611,0
f899139df5e1059396431415e770c6dd,2019-11-30,0,3473.554944995,0
f899139df5e1059396431415e770c6dd,2019-12-01,0,3473.552860276834,0
f899139df5e1059396431415e770c6dd,2019-12-02,0,3473.550721193155,0
f899139df5e1059396431415e770c6dd,2019-12-03,0,3473.548526781931,0
f899139df5e1059396431415e770c6dd,2019-12-04,0,3473.5462760720447,0
f899139df5e1059396431415e770c6dd,2019-12-05,0,3473.543968083281,0
f899139df5e1059396431415e770c6dd,2019-12-06,0,3473.5416018263145,0
f899139df5e1059396431415e770c6dd,2019-12-07,0,3473.539176302701,0
f899139df5e1059396431415e770c6dd,2019-12-08,0,3473.53669050486,0
f899139df5e1059396431415e770c6dd,2019-12-09,0,3473.53414341607,0
f899139df5e1059396431415e770c6dd,2019-12-10,0,3473.531534010452,0
f899139df5e1059396431415e770c6dd,2019-12-11,0,3473.5288612529625,0
f899139df5e1059396431415e770c6dd,2019-12-12,0,3473.5261240993786,0
f899139df5e1059396431415e770c6dd,2019-12-13,0,3473.523321496288,0
f899139df5e1059396431415e770c6dd,2019-12-14,0,3473.5204523810794,0
f899139df5e1059396431415e770c6dd,2019-12-15,0,3473.517515681929,0
f899139df5e1059396431415e770c6dd,2019-12-16,0,3473.5145103177933,0
f899139df5e1059396431415e770c6dd,2019-12-17,0,3473.511435198394,0
f899139df5e1059396431415e770c6dd,2019-12-18,0,3473.5082892242103,0
f899139df5e1059396431415e770c6dd,2019-12-19,0,3473.5050712864672,0
f899139df5e1059396431415e770c6dd,2019-12-20,0,3473.5017802671264,0
f899139df5e1059396431415e770c6dd,2019-12-21,0,3473.4984150388723,0
f899139df5e1059396431415e770c6dd,2019-12-22,0,3473.4949744651053,0
f899139df5e1059396431415e770c6dd,2019-12-23,0,3473.491457399931,0
f899139df5e1059396431415e770c6dd,2019-12-24,0,3473.4878626881464,0
f899139df5e1059396431415e770c6dd,2019-12-25,0,3473.484189165235,0
f899139df5e1059396431415e770c6dd,2019-12-26,0,3473.4804356573527,0
f899139df5e1059396431415e770c6dd,2019-12-27,0,3473.47660098132,0
f899139df5e1059396431415e770c6dd,2019-12-28,0,3473.4726839446103,0
f899139df5e1059396431415e770c6dd,2019-12-29,0,3473.4686833453425,0
f899139df5e1059396431415e770c6dd,2019-12-30,0,3473.464597972268,0
f899139df5e1059396431415e770c6dd,2019-12-31,0,3473.4604266047645,0
f899139df5e1059396431415e770c6dd,2020-01-01,0,3473.4561680128236,0
f899139df5e1059396431415e770c6dd,2020-01-02,0,3473.451820957042,0
f899139df5e1059396431415e770c6dd,2020-01-03,0,3473.447384188613,0
f899139df5e1059396431415e770c6dd,2020-01-04,0,3473.4428564493164,0
f899139df5e1059396431415e770c6dd,2020-01-05,0,3473.438236471508,0
f899139df5e1059396431415e770c6dd,2020-01-06,0,3473.433522978113,0
f899139df5e1059396431415e770c6dd,2020-01-07,0,3473.4287146826136,0
f899139df5e1059396431415e770c6dd,2020-01-08,0,3473.423810289043,0
f899139df5e1059396431415e770c6dd,2020-01-09,0,3473.4188084919733,0
f899139df5e1059396431415e770c6dd,2020-01-10,0,3473.4137079765096,0
f899139df5e1059396431415e770c6dd,2020-01-11,0,3473.408507418278,0
f899139df5e1059396431415e770c6dd,2020-01-12,0,3473.403205483419,0
f899139df5e1059396431415e770c6dd,2020-01-13,0,3473.3978008285776,0
f899139df5e1059396431415e770c6dd,2020-01-14,0,3473.3922921008952,0
f899139df5e1059396431415e770c6dd,2020-01-15,0,3473.386677938002,0
f899139df5e1059396431415e770c6dd,2020-01-16,0,3473.380956968003,0
f899139df5e1059396431415e770c6dd,2020-01-17,0,3473.3751278094774,0
f899139df5e1059396431415e770c6dd,2020-01-18,0,3473.3691890714645,0
f899139df5e1059396431415e770c6dd,2020-01-19,0,3473.3631393534583,0
f899139df5e1059396431415e770c6dd,2020-01-20,0,3473.356977245397,0
f899139df5e1059396431415e770c6dd,2020-01-21,0,3473.350701327656,0
f899139df5e1059396431415e770c6dd,2020-01-22,0,3473.344310171039,0
f899139df5e1059396431415e770c6dd,2020-01-23,0,3473.3378023367704,0
f899139df5e1059396431415e770c6dd,2020-01-24,0,3473.3311763764887,0
f899139df5e1059396431415e770c6dd,2020-01-25,0,3473.3244308322332,0
f899139df5e1059396431415e770c6dd,2020-01-26,0,3473.3175642364454,0
f899139df5e1059396431415e770c6dd,2020-01-27,0,3473.3105751119497,0
f899139df5e1059396431415e770c6dd,2020-01-28,0,3473.303461971955,0
f899139df5e1059396431415e770c6dd,2020-01-29,0,3473.2962233200437,0
f899139df5e1059396431415e770c6dd,2020-01-30,0,3473.2888576501614,0
f899139df5e1059396431415e770c6dd,2020-01-31,0,3473.2813634466133,0
f899139df5e1059396431415e770c6dd,2020-02-01,0,3473.273739184055,0
f899139df5e1059396431415e770c6dd,2020-02-02,0,3473.2659833274847,0
f899139df5e1059396431415e770c6dd,2020-02-03,0,3473.258094332235,0
f899139df5e1059396431415e770c6dd,2020-02-04,0,3473.2500706439687,0
f899139df5e1059396431415e770c6dd,2020-02-05,0,3473.241910698669,0
f899139df5e1059396431415e770c6dd,2020-02-06,0,3473.2336129226314,0
f899139df5e1059396431415e770c6dd,2020-02-07,0,3473.2251757324607,0
f899139df5e1059396431415e770c6dd,2020-02-08,0,3473.216597535058,0
f899139df5e1059396431415e770c6dd,2020-02-09,0,3473.2078767276194,0
f899139df5e1059396431415e770c6dd,2020-02-10,0,2211.0256,0
f899139df5e1059396431415e770c6dd,2020-02-11,0,2211.025599999864,0
f899139df5e1059396431415e770c6dd,2020-02-12,0,2211.025599997555,0
f899139df5e1059396431415e770c6dd,2020-02-13,0,2211.025599986757,0
f899139df5e1059396431415e770c6dd,2020-02-14,0,2211.025599956089,0
f899139df5e1059396431415e770c6dd,2020-02-15,0,2211.025599888734,0
f899139df5e1059396431415e770c6dd,2020-02-16,0,2211.025599762161,0
f899139df5e1059396431415e770c6dd,2020-02-17,0,2211.0255995479065,0
f899139df5e1059396431415e770c6dd,2020-02-18,0,2211.025599211392,0
f899139df5e1059396431415e770c6dd,2020-02-19,0,2211.02559871176,0
f899139df5e1059396431415e770c6dd,2020-02-20,0,2211.025598001735,0
f899139df5e1059396431415e770c6dd,2020-02-21,0,2211.025597027495,0
f899139df5e1059396431415e770c6dd,2020-02-22,0,2211.025595728554,0
f899139df5e1059396431415e770c6dd,2020-02-23,0,2211.0255940376564,0
f899139df5e1059396431415e770c6dd,2020-02-24,0,2211.0255918806765,0
